id,LEI,Entity.LegalName,Entity.LegalName.xmllang,Entity.OtherEntityNames.OtherEntityName.1,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.RegistrationAuthority.RegistrationAuthorityID,Entity.RegistrationAuthority.OtherRegistrationAuthorityID,Entity.RegistrationAuthority.RegistrationAuthorityEntityID,Entity.LegalJurisdiction,Entity.EntityStatus,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ValidationSources,Registration.ValidationAuthority.ValidationAuthorityID,Registration.ValidationAuthority.ValidationAuthorityEntityID
3564,3912004RFIZGP3E7CG38,FEBAG AKTIENGESELLSCHAFT,,,LI-01,LI,9496,LI-01,LI,9496,RA000428,,FL-0001.508.344-9,LI,ACTIVE,ISSUED,2021-10-05T06:10:42+00:00,FULLY_CORROBORATED,RA000428,FL-0001.508.344-9
3565,529900SK16F55S3QO415,Stonehill (Dresdnerstraße 109) GmbH & CoKG,,,AT-9,AT,1010,AT-9,AT,1010,RA000017,,487229p,AT,ACTIVE,ISSUED,2021-10-05T06:08:54+00:00,FULLY_CORROBORATED,RA000017,
3566,875500FJS9WX6YQD2T52,Perspective - Global Timing USD 8,,,,BE,1080,,BE,1080,RA999999,,,BE,ACTIVE,ISSUED,2021-10-05T06:05:28+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
3567,353800FGYE76HUSMNU24,株式会社アイレ,ja,Aire Inc.,,JP,170-0013,,JP,170-0013,RA000412,,0133-01-031827,JP,ACTIVE,ISSUED,2021-10-05T06:00:12+00:00,FULLY_CORROBORATED,RA000412,0133-01-031827
3568,335800BNTQQQXP5V8T96,THE MOGAVEERA CO-OP. BANK LTD,en,,IN-MH,IN,400058,IN-MH,IN,400058,RA000754,,27AAAAT3999G1DA,IN,ACTIVE,ISSUED,2021-10-05T05:56:53+00:00,FULLY_CORROBORATED,RA000754,27AAAAT3999G1DA
3569,391200SEEDUOXIP50261,IBS IngenieurBüro Sänger GmbH,,,,DE,66386,,DE,66386,RA000331,,HRB 14310,DE,ACTIVE,ISSUED,2021-10-05T05:56:04+00:00,FULLY_CORROBORATED,RA000331,HRB 14310
3570,391200LIT3DFFHMTHN74,Duss Tech UG,,,DE-NW,DE,40239,DE-NW,DE,40239,RA000234,,HRB 91083,DE,ACTIVE,ISSUED,2021-10-05T05:11:03+00:00,FULLY_CORROBORATED,RA000234,HRB 91083
3571,2594006GNFVN9UJDRW49,Omega VII Sp. z o.o.,PL,,PL-14,PL,02-972,PL-14,PL,02-972,RA000484,,209787,PL,ACTIVE,ISSUED,2021-10-05T04:47:47+00:00,FULLY_CORROBORATED,RA000484,209787
3572,875500EF1UGOO4PEB292,TechMacro OÜ,,,EE-37,EE,10616,EE-37,EE,10616,RA000181,,14891534,EE,ACTIVE,ISSUED,2021-10-05T01:01:30+00:00,FULLY_CORROBORATED,RA000181,14891534
3573,213800VAQ81IM5QBOH29,UPPER FALLOCH POWER LIMITED,,,GB-LND,GB,W1J 5AE,GB-LND,GB,W1J 5AE,RA000585,,9021844,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,9021844
3574,222100UFUFCMUZCXRZ55,FSIT Consulting S.à r.l.,,,LU-CA,LU,L-4997,LU-CA,LU,L-4997,RA000432,,B166517,LU,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000432,B166517
3575,213800V46NH3GT94UE70,PSQUARED MASTER SICAV LTD,,,MT-48,MT,VLT 1470,MT-48,MT,VLT 1470,RA000443,,SV 276,MT,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000443,SV 276
3576,213800EH1UDSP16PA624,EUROASIAM CONSULTING LIMITED,,,GB-HRT,GB,WD3 7DW,GB-HRT,GB,WD3 7DW,RA000585,,5074803,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,5074803
3577,213800HFR58N53YPBS53,ΑΙΟΛΙΚΗ ΕΝΕΡΓΕΙΑΚΗ ΕΥΒΟΙΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,,,GR-I,GR,11742,GR-I,GR,11742,RA000685,,8712801000,GR,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000685,8712801000
3578,213800GOJ97UAOVR1554,LARCHMONT LTD.,,,,BM,HM08,,BM,HM08,RA000028,,54992,BM,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000028,54992
3579,2138006ZI87JHGUCB267,GREEN INVESTMENT PARTNERS LIMITED,,,GB-LND,GB,W1F 7NJ,GB-LND,GB,W1F 7NJ,RA000585,,12708322,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,12708322
3580,2138004ER4SP5Z9QYJ02,NEALE RETIREMENT BENEFITS SCHEME,,,GB-LCE,GB,LE19 1SA,GB-LCE,GB,LE19 1SA,RA888888,HMRC,20001253RY,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,PARTIALLY_CORROBORATED,RA888888,20001253RY
3581,213800Z3SJM8CVU4FT91,GLENMARK LIMITED,,,,JE,JE1 1BX,,JE,JE1 1BX,RA000414,,131119,JE,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000414,131119
3582,2138003IEJKFQ8CSPN79,WD WEALTH MANAGEMENT (HOLDINGS) LTD,,,GB-SAY,GB,KA7 2AY,GB-SAY,GB,KA7 2AY,RA000587,,SC599421,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000587,SC599421
3583,213800ENI2MJTSIUV925,THE DERMOT AND MARION SHERIDAN JERSEY SETTLEMENT,,,,IM,IM1 1AH,,IM,IM1 1AH,RA999999,,,IM,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
3584,213800N8ZHTSAX9K7O10,JOHN ANTONY COLGAN WILL TRUST,,,GB-NTT,GB,NG19 7EP,GB-NTT,GB,NG19 7EP,RA888888,HMRC,5307495927,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,PARTIALLY_CORROBORATED,RA888888,5307495927
3585,2138008K1OCBQTT9CY22,ANDREW AND DIANE HARRISON GRANDCHILDREN SETTLEMENT,,,GB-BST,GB,BS9 4BT,GB-BST,GB,BS9 4QD,RA999999,,,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
3586,21380041DIHQ8EK3TP63,OKEHAMPTON LIMITED,,,,GI,GX11 1AA,,GI,GX11 1AA,RA000375,,118249,GI,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000375,118249
3587,2138007BDV9IRS8AYD07,ISX FINANCIAL UK LTD,,,,GB,EC2Y 9DT,,GB,EC2Y 9DT,RA000585,,10002662,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,10002662
3588,213800BSG7PBUNTSSH70,EXECUTORS OF THE GEORGE ROBERTS ESTATE,,,GB-LEC,GB,LE14 4PE,GB-LEC,GB,LE14 4PE,RA999999,,,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
3589,213800OJ7G657X6H2W97,IFSL SIGNIA OEIC - IFSL SIGNIA BALANCED FUND,,,GB-BOL,GB,BL1 4QP,GB-BOL,GB,BL1 4QP,RA000592,,934720,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000592,934720
3590,222100JMHBZWRFDNX444,Exea Ventures S.à r.l.,,,LU-LU,LU,L-2453,LU-LU,LU,L-2453,RA000432,,B246410,LU,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000432,B246410
3591,213800BNP7B24Z4WDH12,DELTA TR L.P.,,,,KY,KY1-1110,IL-TA,IL,46733,RA000086,,SC-108428,KY,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000086,SC-108428
3592,213800UGEIBVW6VOEB20,GCW INVESTMENTS LIMITED,,,,JE,JE1 2TR,,JE,JE1 2TR,RA000414,,130739,JE,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000414,130739
3593,213800ZIVJGTZ39AGY31,SEYMOUR DISTRIBUTION LIMITED,,,GB-CAM,GB,PE2 6EA,GB-LND,GB,EC1A 9PT,RA000585,,2954685,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,2954685
3594,213800GWOAF7UYDZ6S28,LA SALLE CONSULTANTS LIMITED,,,,GI,19803,,GI,19803,RA000375,,111049,GI,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000375,111049
3595,213800T3X6OWN4L74617,IVY GATE ASSOCIATES LTD,,,,GG,GY3 5SN,,GG,GY3 5SN,RA000383,,67762,GG,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000383,67762
3596,213800UL7YQ716JK6A47,IFSL SIGNIA OEIC - IFSL SIGNIA SOVEREIGN FUND,,,GB-BOL,GB,BL1 4QP,GB-BOL,GB,BL1 4QP,RA000592,,934722,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000592,934722
3597,213800364LRBOESSI780,IIIII LIMITED,,,GB-EDH,GB,EH3 7PE,GB-EDH,GB,EH3 7PE,RA000587,,SC674423,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000587,SC674423
3598,213800ILFZLCSN576B33,"SIA ""WONDERLAND MEDIA""",,,LV-RIX,LV,LV-1050,LV-RIX,LV,LV-1050,RA000423,,40103290377,LV,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000423,40103290377
3599,213800574NK1LJAKBL46,MERCURY INVEST LIMITED,,,GB-STT,GB,TS18 3NA,GB-STT,GB,TS18 3NA,RA000585,,12899205,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,12899205
3600,213800IPAZ65C5JG4U55,IFSL SIGNIA OEIC - IFSL SIGNIA CONSERVATIVE FUND,,,GB-BOL,GB,BL1 4QP,GB-BOL,GB,BL1 4QP,RA000592,,934719,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000592,934719
3601,213800RN2ILJE3NDV820,THE SHIRLEY VAUGHAN WATTON WILL TRUST,,,GB-WIL,GB,SN10 1SQ,GB-WIL,GB,SN10 1SQ,RA999999,,,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
3602,213800FPZ7VTP2I2N133,BAY HOUSE LIMITED,,,,JE,JE1 1FW,,JE,JE3 4EQ,RA000414,,131888,JE,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000414,131888
3603,213800QGY7NHANUY7M77,GEORGE BUCHANAN ASSOCIATES LIMITED,,,GB-ESS,GB,IG8 0PP,GB-ESS,GB,IG8 0PP,RA000585,,10084037,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,10084037
3604,213800T6RABZNS5GUY46,AMUNDI ELTIF AGRITALY PIR,,,IT-MI,IT,20121,IT-MI,IT,20121,RA999999,,,IT,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
3605,2138003H3LIWIKSI4W51,FRED WALKER (ESTATES) LIMITED,,,GB-STT,GB,TS16 0DQ,GB-NYK,GB,DL6 3EU,RA000585,,1437622,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,1437622
3606,213800F7KH719JFEGU61,CAPON GRANDCHILDREN'S SETTLEMENT,,,GB-HRT,GB,HP2 4DA,GB-HRT,GB,HP2 4DA,RA888888,HMRC,9405 339605,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,PARTIALLY_CORROBORATED,RA888888,9405 339605
3607,213800KH1IPL6D37PL41,SHEILA EILEEN DOBSON WILL TRUST,,,GB-KEN,GB,ME9 7AY,GB-KEN,GB,ME9 7AY,RA999999,,,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
3608,213800LH1NBJS2IUZ197,JMJLT HOLDINGS LTD,,,GB-HRT,GB,SG1 3QP,GB-HRT,GB,SG1 4QX,RA000585,,12047846,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,12047846
3609,213800NZ84NTWPLL4E62,WENTWORTH HOTEL INVESTMENTS LTD,,,GB-SFK,GB,IP15 5BD,GB-SFK,GB,IP15 5BD,RA000585,,12765548,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,12765548
3610,213800H93ECOHBLV6E14,ABBEY ESTATE (BURTON) LIMITED (THE),,,GB-STS,GB,DE14 1HQ,GB-STS,GB,DE14 1HQ,RA000585,,261108,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,261108
3611,213800KQ82EZ8YD5DP02,THE BRITISH ASSOCIATION FOR SHOOTING AND CONSERVATION LIMITED,,,GB-WRX,GB,LL12 0HL,GB-WRX,GB,LL12 0HL,RA000588,,28488R,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000588,28488R
3612,213800H42SDX9C135F31,GLOUCESTERSHIRE AND WILTSHIRE INCORPORATED LAW SOCIETY,,GWILS,GB-SWD,GB,SN3 3LL,GB-SWD,GB,SN3 3LL,RA000585,,19680,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,19680
3613,2138001472S6FQPS7348,ANTHONY PETER HANSELL WILL TRUST,,,GB-NFK,GB,NR4 6SW,GB-NFK,GB,NR4 6SW,RA999999,,,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
3614,2138001QAUUQD4GS8252,DARROCH POWER LIMITED,,,GB-LND,GB,W1J 5AE,GB-LND,GB,W1J 5AE,RA000585,,9022229,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,9022229
3615,213800UJYR22NYGJRG53,APARTHOTEL MUNICH S.À R.L.,,,LU-LU,LU,L-2453,LU-LU,LU,L-2453,RA000432,,B240171,LU,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000432,B240171
3616,213800AH84S4R3ARLQ64,P.M. NUNNS ASSOCIATES LIMITED,,,GB-WRL,GB,CH41 5AR,GB-WRL,GB,CH41 5AR,RA000585,,1394218,GB,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,FULLY_CORROBORATED,RA000585,1394218
3617,213800LXW1RRJEJ5AF46,حول العالم للتجارة العامة ذ م م,,,AE-SH,AE,,AE-SH,AE,,RA000568,,601898,AE,ACTIVE,ISSUED,2021-10-05T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000568,601898
3618,9845006D58C5F6T83E34,M&D PROPERTY SOLUTIONS LTD,,,GB-DOR,GB,BH16 6FA,GB-DOR,GB,BH16 6FA,RA000585,,9953463,GB,ACTIVE,ISSUED,2021-10-05T05:02:06+00:00,FULLY_CORROBORATED,RA000585,9953463
3619,635400PLOUWLZESGA805,Rainrock Limited,,,,IE,,,IE,,RA000402,,573365,IE,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000402,
3620,635400BVOBGPRYW1IT71,William Neville & Sons Construction Unlimited Company,,,,IE,Y35 HK72,,IE,Y35 HK72,RA000402,,192941,IE,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000402,192941
3621,315700KIDR1KRP0Z6K88,Všeobecný lékař Brno s.r.o.,cs,,,CZ,281 63,,CZ,281 63,RA000163,Městský soud v Praze - C 285285,29367484,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000163,29367484
3622,315700N3PJKEX3ATTC58,EPSO s.r.o.,cs,,,CZ,603 00,,CZ,603 00,RA000163,Krajský soud v Brně - C 97641,5730384,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000163,5730384
3623,315700WITT61CAW63141,"FWR Strategy 45 ESG, otevřený podílový fond, Raiffeisen investiční společnost a.s",cs,,,CZ,140 78,,CZ,140 78,RA000168,RES ČSÚ,75162032,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000168,75162032
3624,315700YRYGRJH6YXLB33,Odbytové družstvo Lipoltice,cs,,,CZ,533 64,,CZ,533 64,RA000163,Krajský soud v Hradci Králové - Dr 1224,27503607,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000163,27503607
3625,315700YF5AX1J2L2PX79,EUROPE 1 STEEL s.r.o.,cs,,,CZ,110 00,,CZ,110 00,RA000163,Městský soud v Praze - C 169487,24730289,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000163,24730289
3626,3157006VVHGVXFTL3792,Ing. Jakub Štola,cs,,,CZ,148 00,,CZ,148 00,RA000168,RES ČSU,6123872,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000168,6123872
3627,315700H1K23N2F29WS87,PB INVEST s.r.o.,cs,,,CZ,603 00,,CZ,603 00,RA000163,Krajský soud v Brně - C 21851,49614592,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000163,49614592
3628,315700SDBCZ7BTNORV26,MPF 50 - otevřený podílový fond,cs,,,CZ,140 00,,CZ,140 00,RA000168,RES ČSÚ,75162024,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000168,75162024
3629,315700B9U10R6H7AYZ52,"WITKOWITZ GW, a.s.",cs,,,CZ,110 00,,CZ,110 00,RA000163,Městský soud v Praze - B 22129,5663938,CZ,ACTIVE,ISSUED,2021-10-04T23:00:00+00:00,FULLY_CORROBORATED,RA000163,5663938
3630,984500O4D7700ZC3D548,Asan & company AB,,,,SE,213 63,,SE,213 63,RA000544,,559044-5457,SE,ACTIVE,ISSUED,2021-10-05T05:02:20+00:00,FULLY_CORROBORATED,RA000544,559044-5457
3631,097900CAKA0000002109,Xcella s.r.o.,sk,,,SK,841 05,,SK,841 05,RA000526,Okresný súd Bratislava I - Sro/127845/B,51672561,SK,ACTIVE,ISSUED,2021-10-07T22:00:00+00:00,FULLY_CORROBORATED,RA000526,51672561
3632,097900CAKA0000002012,OG Fund s. r. o.,sk,,,SK,058 01,,SK,058 01,RA000526,Okresný súd Prešov - Sro/40141/P,53024532,SK,ACTIVE,ISSUED,2021-10-06T22:00:00+00:00,FULLY_CORROBORATED,RA000526,53024532
3633,9845008BB0AE967C8603,BLUE STAG PROPERTY LTD,,TRIAL HOLDINGS LTD,GB-CGN,GB,SA43 1DH,GB-CGN,GB,SA43 1DH,RA000585,,11997914,GB,ACTIVE,ISSUED,2021-10-05T05:00:53+00:00,FULLY_CORROBORATED,RA000585,11997914
3634,96950065HUWM42R8XE24,MILUROSA,fr,,,FR,75014,,FR,75014,RA000189,,841161060,FR,ACTIVE,ISSUED,2021-10-08T22:37:42+00:00,FULLY_CORROBORATED,RA000189,841161060
3635,969500CEZDXI76VIMB56,SELARL DU DOCTEUR PHILIPPE TEGHUNIAN,fr,,,FR,26000,,FR,26000,RA000189,,882218050,FR,ACTIVE,ISSUED,2021-10-08T02:59:46+00:00,FULLY_CORROBORATED,RA000189,882218050
3636,969500VSAD9G4KKU6J47,L'ATELIER DE STEPHANE,fr,,,FR,75010,,FR,75010,RA000189,,801684051,FR,ACTIVE,ISSUED,2021-10-09T07:47:37+00:00,FULLY_CORROBORATED,RA000189,801684051
3637,969500T3WS1PAHKZET29,PATISSERIE LE GREGO'S SARL,fr,,,FR,97440,,FR,97440,RA000189,,439139882,FR,ACTIVE,ISSUED,2021-10-07T05:54:55+00:00,FULLY_CORROBORATED,RA000189,439139882
3638,9845008059TG4D98DD96,MAA COLLECTION,,SANJEEV KUMAR,IN-HR,IN,132103,IN-HR,IN,132103,RA000754,,06ABOPK6528Q1ZV,IN,ACTIVE,ISSUED,2021-10-04T19:25:34+00:00,PARTIALLY_CORROBORATED,RA000754,06ABOPK6528Q1ZV
3639,9845000B8515AD99R676,WEBGARH SOLUTIONS PRIVATE LIMITED,,,,IN,160036,,IN,160070,RA000394,,U72200CH2013PTC034390,IN,ACTIVE,ISSUED,2021-10-04T19:10:28+00:00,PARTIALLY_CORROBORATED,RA000394,U72200CH2013PTC034390
3640,984500KB45C0H6C36009,BANDENIA GLOBAL LIMITED,,,IE-D,IE,D02VH77,IE-D,IE,D02VH77,RA000402,,673949,IE,ACTIVE,ISSUED,2021-10-04T19:10:25+00:00,FULLY_CORROBORATED,RA000402,673949
3641,984500B56B2C94F5B192,SHIVESH GARMENTS PRIVATE LIMITED,,,,IN,400072,,IN,400072,RA000394,,U74999MH2017PTC291797,IN,ACTIVE,ISSUED,2021-10-04T19:05:41+00:00,PARTIALLY_CORROBORATED,RA000394,U74999MH2017PTC291797
3642,984500D77FDE2CE2ED02,HEADLEY MEDIA LTD,,HUSON EUROPEAN MEDIA LIMITED,GB-SRY,GB,KT12 1ET,GB-SRY,GB,KT12 1ET,RA000585,,3183235,GB,ACTIVE,ISSUED,2021-10-04T19:18:59+00:00,FULLY_CORROBORATED,RA000585,3183235
3643,8755007E8DIOSR4BXN71,The Home Company Architectenbureau,,,,BE,8940,,BE,8940,RA000025,,847374182,BE,ACTIVE,ISSUED,2021-10-04T17:28:10+00:00,FULLY_CORROBORATED,RA000025,847374182
3644,9845006YF451A8CD7407,Haskeldaja OÜ,,,,EE,88002,,EE,88002,RA000181,,14305571,EE,ACTIVE,ISSUED,2021-10-04T16:45:13+00:00,FULLY_CORROBORATED,RA000181,14305571
3645,984500CD6DAF584D5F85,MCNEILL MAGUIRE & MCCREATH MANAGEMENT LIMITED,,MCNEIL MAGUIRE & MCCREATH MANAGEMENT LIMITED,,GB,EH4 6SD,,GB,EH4 6SD,RA000587,,SC264754,GB,ACTIVE,ISSUED,2021-10-04T14:43:17+00:00,FULLY_CORROBORATED,RA000587,SC264754
3646,984500A7C1DBA5AB3D49,EXEP HOLDINGS LIMITED,,,,CY,6031,,CY,6031,RA000161,,HE 411560,CY,ACTIVE,ISSUED,2021-10-04T13:42:58+00:00,FULLY_CORROBORATED,RA000161,HE 411560
3647,9845001EFC4F95D0T544,"LPA HOLDINGS, LDA",,,,PT,3260-408,,PT,3260-408,RA000487,,515497746,PT,ACTIVE,ISSUED,2021-10-04T13:30:24+00:00,FULLY_CORROBORATED,RA000487,515497746
3648,984500E136C0D42EF941,Põlva Metsagrupp OÜ,,,,EE,63304,,EE,63304,RA000181,,12393370,EE,ACTIVE,ISSUED,2021-10-04T13:28:07+00:00,FULLY_CORROBORATED,RA000181,12393370
3649,9845000BES76C38R9425,DUAL GmbH,,,,DE,60486,,DE,60486,RA000242,,HRB 109866,DE,ACTIVE,ISSUED,2021-10-04T12:51:31+00:00,FULLY_CORROBORATED,RA000242,HRB 109866
3650,9845006DE4D447B46587,AIKONA LTD,,,,GB,NW9 6AE,,GB,NW9 6AE,RA000585,,9979334,GB,ACTIVE,ISSUED,2021-10-04T12:25:57+00:00,FULLY_CORROBORATED,RA000585,9979334
3651,875500U7U252U2PKCX60,Klein-Heßling Siegburg GmbH,,,DE-NW,DE,53797,DE-NW,DE,53797,RA000338,,HRB 12702,DE,ACTIVE,ISSUED,2021-10-06T20:17:19+00:00,FULLY_CORROBORATED,RA000338,HRB 12702
3652,875500PX8VW1Q7HFYL91,Klein-Heßling Lohmar GmbH,,,DE-NW,DE,53797,DE-NW,DE,53797,RA000338,,HRB 12720,DE,ACTIVE,ISSUED,2021-10-06T20:16:21+00:00,FULLY_CORROBORATED,RA000338,HRB 12720
3653,875500R009TFOL8WTJ58,Aktiv-Märkte Klein-Heßling GmbH,,,DE-NW,DE,53797,DE-NW,DE,53797,RA000338,,HRB 3973,DE,ACTIVE,ISSUED,2021-10-06T20:18:48+00:00,FULLY_CORROBORATED,RA000338,HRB 3973
3654,984500462EB8462D7C70,J.E.Kjellberg & Co AB,,,,SE,426 79,,SE,426 79,RA000544,,556928-6478,SE,ACTIVE,ISSUED,2021-10-04T12:49:21+00:00,FULLY_CORROBORATED,RA000544,556928-6478
3655,984500E8FFP85CTA4450,Andelsboligforeningen Slotsparken Etape II,,,,DK,7000,,DK,7000,RA000170,,32006051,DK,ACTIVE,ISSUED,2021-10-04T10:55:26+00:00,FULLY_CORROBORATED,RA000170,32006051
3656,98450059F7A86C8E4104,Anders Hahnemann Holding ApS,,,,DK,4320,,DK,4320,RA000170,,37289523,DK,ACTIVE,ISSUED,2021-10-04T10:54:03+00:00,FULLY_CORROBORATED,RA000170,37289523
3657,98450067E5648C794957,Sami Jukarainen Oy,,,,FI,70910,,FI,70910,RA000188,,3091925-3,FI,ACTIVE,ISSUED,2021-10-04T10:52:41+00:00,FULLY_CORROBORATED,RA000188,3091925-3
3658,984500J579S50F0EEA90,KK Engineering AB,,,,SE,455 30,,SE,455 30,RA000544,,556996-7358,SE,ACTIVE,ISSUED,2021-10-04T10:52:16+00:00,FULLY_CORROBORATED,RA000544,556996-7358
3659,558600NUHQJSMKTP4661,Golden Broker,en-US,,SA-01,SA,12313,SA-01,SA,,RA000513,,1010440797,SA,ACTIVE,ISSUED,2021-10-04T09:18:15+00:00,FULLY_CORROBORATED,RA000513,
3660,984500C9D7VB92D4FD66,OrtoPower AB,,,,SE,111 44,,SE,111 44,RA000544,,556968-4847,SE,ACTIVE,ISSUED,2021-10-04T10:51:17+00:00,FULLY_CORROBORATED,RA000544,556968-4847
3661,969500XCY5OX78VK6717,AMITEO COMPUTING,fr,,,FR,75001,,FR,75001,RA000189,,843144650,FR,ACTIVE,ISSUED,2021-10-03T23:16:56+00:00,FULLY_CORROBORATED,RA000189,843144650
3662,96950058ZESLZLQVTQ60,SC MOBILIERE ET IMMOBILIERE DE GRENOBLE,fr,,,FR,38140,,FR,38140,RA000189,,445046238,FR,ACTIVE,ISSUED,2021-10-05T08:59:27+00:00,FULLY_CORROBORATED,RA000189,445046238
3663,969500JIOIDMBKOMJM18,SARL DU 59 RUE CLOS SAINT LIBERT,fr,,,FR,37100,,FR,37100,RA000189,,410428684,FR,ACTIVE,ISSUED,2021-10-06T09:34:25+00:00,FULLY_CORROBORATED,RA000189,410428684
3664,969500KQMZ2LROCYNX75,DWBH,fr,,,FR,77166,,FR,77166,RA000189,,509253605,FR,ACTIVE,ISSUED,2021-10-05T08:15:40+00:00,FULLY_CORROBORATED,RA000189,509253605
3665,969500D06Y6SC5M01253,HOLDING DE GROSBOIS,fr,,,FR,94440,,FR,94440,RA000189,,881477723,FR,ACTIVE,ISSUED,2021-10-05T08:12:11+00:00,FULLY_CORROBORATED,RA000189,881477723
